symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
ADSK,2020-01-31,USD,1415100000,173500000,None,832000000,109700000,52200000,53200000,178500000,None,214500000,-57300000,-466800000,-500000000,442500000,442500000,None,0,None,None,93700000,0,None,-348800000,None,888700000,-2300000,214500000,6179300000,2659300000,1774700000,1843700000,None,652300000,3542300000,161700000,415000000,2515900000,70900000,2445000000,78500000,None,69000000,163300000,347200000,4370200000,3219200000,83700000,3007100000,497800000,497800000,2046800000,459800000,2100000000,449700000,1635100000,2100000000,461600000,119800000,1809100000,None,-2295800000,2317000000,219400000,2949400000,3274300000,324900000,34500000,343000000,1715900000,851100000,2606400000,None,-48200000,-53400000,54000000,3278200000,5200000,51000000,127300000,294800000,80300000,None,214500000,189200000,343000000,470300000,Common Stock,Autodesk Inc,"Autodesk, Inc. is an American multinational software corporation that makes software products and services for the architecture, engineering, construction, manufacturing, media, education, and entertainment industries. Autodesk is headquartered in San Rafael, California.",769397,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"111 MCINNIS PKWY, SAN RAFAEL, CA, US",January,2022-01-31,48310469000,869400000,98.04,1.522,3.874,0,0,2.24,19.96,0.113,0.141,0.0486,0.548,4386400000,4020700000,2.24,-0.902,0.166,312.52,98.04,31.85,11.01,37.5,11.23,64.32,1.432,344.39,199.63,253.39,285.74,219973000,None,2005-03-22,196.8500,0.3372962
ADP,2020-06-30,USD,3026200000,1246600000,None,-95800000,1024200000,480000000,616400000,113800000,None,2466500000,3156300000,-5890600000,None,1006300000,1006300000,None,1470500000,1470500000,None,None,0,None,-1006300000,None,291900000,None,2466500000,39165500000,31564100000,1908500000,1908500000,None,2441300000,5233200000,703900000,1524800000,3525200000,1215800000,2309400000,1922100000,13600000,0,506200000,458400000,33413300000,30126600000,102000000,1105800000,1001800000,1001800000,3148000000,344400000,3011200000,1001800000,1002800000,4013000000,28796700000,837000000,5752200000,14067000000,18436300000,63900000,429900000,6144600000,14589800000,8445200000,8445100000,-7695000000,3003000000,None,10401300000,84500000,-107100000,84500000,107100000,14589800000,148000000,192800000,480000000,3182600000,716100000,107100000,2466500000,2709000000,3289700000,3769700000,Common Stock,Automatic Data Processing Inc,"Automatic Data Processing, Inc. (ADP) is an American provider of human resources management software and services.",8670,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"ONE ADP BOULVARD, ROSELAND, NJ, US",June,2021-12-31,85840396000,4094000000,31.63,2.717,12.01,3.83,0.0208,6.46,37.14,0.175,0.228,0.0413,0.501,15696600000,6768100000,6.46,0.093,0.089,216.82,31.63,29.5,5.47,16.67,5.62,20.67,0.835,248.96,166.76,221.29,212.54,420045000,2022-04-01,2022-03-10,148.8900,-0.0994375
AZO,2020-08-29,USD,2720108000,544564000,None,621303000,242738000,397466000,457736000,58564000,184174000,1732972000,-497875000,-643636000,-1030000000,930903000,930903000,None,None,None,None,None,1850000000,None,-862511000,None,1574515000,-4082000,1732972000,14423872000,6811872000,1750815000,1750815000,4473282000,364774000,7613443000,4509221000,3627321000,304088000,1443000,302645000,147239000,None,None,223001000,190614000,18424650000,6283091000,5156324000,None,291344000,291344000,9018758000,155855000,11063371000,0,5513371000,5550000000,835423000,649641000,-877977000,356487000,-1450970000,237000,23330000,6770753000,12631967000,5861214000,5861214000,2417679000,4353074000,None,4464574000,5689000,-208021000,-201165000,208021000,None,None,None,111500000,2216514000,483542000,208021000,1732972000,1648042000,2424535000,2536035000,Common Stock,AutoZone Inc,"AutoZone, Inc. is an American retailer of aftermarket automotive parts and accessories, the largest in the United States.",866787,NYSE,USD,USA,TRADE & SERVICES,RETAIL-AUTO & HOME SUPPLY STORES,"123 SOUTH FRONT ST, MEMPHIS, TN, US",August,2021-11-30,38475522000,3544509000,18.18,1.527,-71.3,0,0,102.57,698.59,0.151,0.206,0.135,0,15144228000,7717785000,102.57,0.38,0.163,2176.61,18.18,19.19,2.541,-,3.091,13.35,0.893,2110,1145.15,1986.91,1724.89,20634400,None,None,1196.3100,0.0858862
AVB,2019-12-31,USD,1219615000,196848000,0,4686000,32983000,716665000,952438000,None,None,827706000,-179433000,-854264000,1220869000,183876000,183876000,None,883260000,883644000,None,3464000,None,None,-180412000,None,185918000,None,785974000,19121051000,110173000,39687000,39687000,457809000,None,7180731000,6432155000,None,None,None,None,18598795000,165806000,None,287122000,18503475000,8127601000,629091000,None,None,None,61752000,7501762000,140468000,7355371000,None,None,7355371000,536956000,140843000,10989549000,None,282913000,1406000,140643962,1749068000,2324626000,575558000,515145000,1594174000,61854000,None,1696904000,None,-203585000,8652000,203585000,26106000,-4991000,661578000,661578000,798977000,13003000,204187000,786103000,780615000,1594174000,1664140000,Common Stock,AvalonBay Communities Inc,"AvalonBay Communities, Inc. is a publicly traded real estate investment trust that invests in apartments.",915912,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"4040 WILSON BOULEVARD, STE 1000, ARLINGTON, VA, US",December,2021-12-31,34103790000,1381055000,33.94,3.699,78.36,6.36,0.0261,7.19,16.59,0.433,0.273,0.0202,0.0926,2317527000,1460354000,7.19,-0.016,0.095,266.18,33.94,55.25,14.72,3.005,17.66,20.38,0.944,257.52,169.76,245.21,229.67,139741000,2022-04-15,2022-03-30,209.7000,0.2048262
AVY,2020-12-31,USD,751300000,106600000,None,-179500000,-26900000,205300000,201400000,-14700000,6000000,555900000,-554200000,-207700000,-110400000,104300000,104300000,None,196800000,196800000,None,None,493700000,None,-102300000,None,-10600000,None,555900000,6083900000,2416200000,252300000,252300000,717200000,1235200000,3667700000,1343700000,2132600000,1361300000,224900000,1136400000,None,None,None,211500000,765000000,4599000000,1926000000,1050900000,20300000,64700000,59100000,2088800000,22900000,2029200000,64700000,None,2088300000,810400000,620900000,1484900000,2501000000,3349300000,124100000,83151174,1923300000,6901500000,6129100000,5048200000,665600000,1060500000,112800000,1257700000,None,-70000000,None,70000000,6971500000,-1900000,154200000,19900000,733600000,177700000,70000000,555900000,554400000,803600000,823500000,Common Stock,Avery Dennison Corporation,"Avery Dennison Corporation is a multinational manufacturer and distributor of pressure-sensitive adhesive materials (such as self-adhesive labels), apparel branding labels and tags, RFID inlays, and specialty medical products. The company is headquartered in Glendale, California.",8818,NYSE,USD,USA,MANUFACTURING,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES),"207 GOODE AVENUE, GLENDALE, CA, US",December,2021-12-31,14869421000,1261800000,20.42,2.298,23.3,2.66,0.0156,8.83,101.43,0.088,0.125,0.0932,0.434,8408300000,2312800000,8.83,-0.039,0.097,231.36,20.42,18.8,1.768,7.78,2.131,13.71,1.011,228.52,166.92,200.52,211.22,82461000,2022-03-16,2022-03-01,155.1100,0.185675
BKR,2020-12-31,USD,1304000000,289000000,None,-315000000,-531000000,1317000000,974000000,-680000000,80000000,-15761000000,-618000000,225000000,737000000,0,0,None,488000000,488000000,None,None,500000000,None,-256000000,None,911000000,None,-9940000000,38007000000,16455000000,4132000000,1502000000,4421000000,5622000000,22311000000,5358000000,5115000000,10374000000,4397000000,5977000000,1620000000,None,1502000000,2280000000,2866000000,25114000000,10227000000,3532000000,3454000000,889000000,889000000,10129000000,None,7726000000,889000000,None,7633000000,2352000000,1391000000,12893000000,None,-9942000000,18242000000,1035000000,130000000,20088000000,19958000000,246000000,-15978000000,2404000000,595000000,39506000000,None,-264000000,-264000000,264000000,20352000000,1040000000,1009000000,308000000,-9381000000,559000000,None,-15761000000,-9897000000,-15978000000,-15670000000,Common Stock,Baker Hughes Company Class A Common Stock,"Baker Hughes Company is an American international industrial service company and one of the world's largest oil field services companies. The company provides the oil and gas industry with products and services for oil drilling, formation evaluation, completion, production and reservoir consulting. Baker Hughes is headquartered in Houston.",1701605,NASDAQ,USD,USA,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT,"17021 ALDINE WESTFIELD ROAD, HOUSTON, TX, US",December,2021-12-31,30310365000,2707000000,None,0.397,16.31,0.72,0.0248,-0.27,24.88,-0.0107,0.0781,0.0273,-0.0189,20502000000,4049000000,-0.27,-0.651,-0.002,32.41,-,23.81,1.478,1.871,1.494,16.72,1.484,30.11,18.2,26.48,24.41,953341000,2022-02-18,2022-02-04,20.8500,-0.1865002
BLL,2020-12-31,USD,1432000000,71000000,None,115000000,194000000,668000000,1113000000,135000000,64000000,582000000,-1181000000,-602000000,-20000000,57000000,57000000,None,198000000,198000000,None,-18000000,2552000000,None,-75000000,None,-425000000,-74000000,585000000,18252000000,4675000000,1366000000,1366000000,1353000000,1738000000,9336000000,5351000000,None,6367000000,1883000000,4484000000,90000000,321000000,None,218000000,1859000000,14915000000,4444000000,3430000000,137000000,17000000,14000000,11181000000,10000000,8301000000,1000000,8300000000,15547000000,650000000,441000000,3275000000,3130000000,6192000000,1167000000,327145000,1477000000,11567000000,10090000000,9323000000,1003000000,525000000,47000000,814000000,None,-275000000,-275000000,275000000,11840000000,-6000000,488000000,180000000,684000000,99000000,316000000,582000000,541000000,1003000000,1139000000,Common Stock,Ball Corporation,"Ball Corporation is an American company headquartered in Westminster, Colorado. It is best known for its early production of glass jars, lids, and related products used for home canning.",9389,NYSE,USD,USA,MANUFACTURING,METAL CANS,"10 LONGS PEAK DRIVE, BROOMFIELD, CO, US",December,2021-12-31,29214343000,2133000000,34.29,2.145,11.36,0.7,0.0091,2.65,42.37,0.0636,0.104,0.0472,0.25,13811000000,2726000000,2.65,0.327,0.184,102.88,34.29,22.37,2.115,8.03,2.659,18.57,0.465,97.99,77.62,91.67,89.43,321496000,2022-03-15,2022-02-28,93.1800,0.4408536
BAC,2020-12-31,USD,37993000000,10701000000,None,None,12483000000,1843000000,None,None,None,17894000000,-177665000000,355819000000,321000000,7025000000,8097000000,1072000000,7727000000,7727000000,None,None,57013000000,2181000000,-5916000000,None,216147000000,None,17894000000,2819627000000,389706000000,380463000000,380463000000,164000000,None,92151000000,11000000000,None,71151000000,2200000000,68951000000,3359414000000,255276000000,234491000000,-322194000000,-803194000000,2546703000000,19321000000,None,None,19321000000,19321000000,262934000000,None,262934000000,19321000000,32200000000,282255000000,1795480000000,170339000000,272924000000,None,164088000000,85982000000,8650814105,19750000000,85528000000,65778000000,None,974000000,17858000000,None,18776000000,None,43360000000,51585000000,8225000000,42168000000,None,None,95000000,18995000000,1101000000,8225000000,17894000000,22871000000,27220000000,27315000000,Common Stock,Bank of America Corporation,"The Bank of America Corporation is an American multinational investment bank and financial services holding company headquartered in Charlotte, North Carolina. Founded in San Francisco, Bank of America was formed through NationsBank's acquisition of BankAmerica in 1998. It is the second largest banking institution in the United States, after JPMorgan Chase, and the eighth largest bank in the world. Bank of America is one of the Big Four banking institutions of the United States. It services approximately 10 percent of all American bank deposits, in direct competition with JPMorgan Chase, Citigroup and Wells Fargo. Its primary financial services revolve around commercial banking, wealth management, and investment banking.",70858,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, US",December,2021-12-31,363302388000,None,12.61,4.072,30.37,0.78,0.0193,3.57,11.03,0.341,0.363,0.0107,0.118,93707002000,93707000000,3.57,0.347,0.125,51.77,12.61,14.24,3.877,1.513,-,-,1.427,50.11,34.57,46.33,43.48,8069800000,2022-03-25,2022-03-03,30.3100,-0.1394094
BBWI,2020-02-01,USD,1236000000,936000000,None,-75000000,9000000,588000000,458000000,-31000000,40000000,-366000000,-480000000,-666000000,0,0,0,None,332000000,332000000,None,None,None,None,None,None,86000000,-4000000,-366000000,10125000000,3245000000,1499000000,1499000000,1287000000,306000000,6880000000,2486000000,4127000000,1039000000,411000000,628000000,None,None,None,153000000,218000000,12320000000,2372000000,647000000,342000000,61000000,53000000,9248000000,13000000,5495000000,61000000,5487000000,5548000000,856000000,490000000,52000000,358000000,-2182000000,142000000,277000000,4450000000,12496000000,12919000000,8464000000,258000000,3472000000,None,4455000000,None,-378000000,None,378000000,12874000000,-61000000,588000000,588000000,-181000000,185000000,418000000,-366000000,-373000000,197000000,785000000,Common Stock,Bath Body Works Inc,None,701985,NYSE,USD,USA,TRADE & SERVICES,RETAIL-WOMEN'S CLOTHING STORES,"THREE LIMITED PKWY, P O BOX 16000, COLUMBUS, OH, US",January,2022-01-31,13291191000,2211790000,11.15,0.764,None,0.45,0.0151,4.884,28.87,0.169,0.255,0.17,0,7881513000,3855352000,4.884,-0.248,-0.372,80.16,11.15,11.01,1.686,-,2.223,9.67,1.758,82,42.23,60.32,63.16,244099000,2022-03-04,2022-02-17,21.6600,-0.1713849
BAX,2020-12-31,USD,1868000000,769000000,None,143000000,288000000,823000000,709000000,119000000,162000000,1110000000,-1179000000,-345000000,-226000000,500000000,500000000,None,473000000,473000000,None,None,1885000000,None,-298000000,None,344000000,None,1102000000,20019000000,8411000000,3730000000,3730000000,1916000000,2240000000,12805000000,4722000000,6549000000,4888000000,1671000000,3217000000,135000000,135000000,30000000,342000000,1395000000,11293000000,3333000000,1043000000,66000000,406000000,0,9549000000,64000000,6233000000,405000000,None,6233000000,1773000000,1673000000,8689000000,11051000000,16328000000,683000000,509000000,4587000000,23192000000,10557000000,7086000000,1616000000,2469000000,521000000,3965000000,19000000,-134000000,19000000,153000000,23187000000,-190000000,601000000,828000000,1284000000,182000000,263000000,1102000000,1498000000,1437000000,2265000000,Common Stock,Baxter International Inc,"Baxter International Inc. is an American multinational health care company with headquarters in Deerfield, Illinois. The company primarily focuses on products to treat hemophilia, kidney disease, immune disorders and other chronic and acute medical conditions. ",10456,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"ONE BAXTER PKWY, DF2-1W, DEERFIELD, IL, US",December,2021-12-31,43327881000,2981000000,34.09,1.537,18.1,1.085,0.013,2.53,25.47,0.1,0.164,0.0488,0.145,12784000000,5250000000,2.53,0.456,0.105,96.75,34.09,20.49,3.389,4.702,3.474,26.61,0.627,89.41,72.35,85.66,81.32,502294000,2022-04-01,2022-02-24,80.2400,-0.040421
BDX,2020-09-30,USD,3539000000,463000000,None,205000000,44000000,2154000000,810000000,-48000000,125000000,887000000,-1232000000,22000000,-485000000,0,0,None,1026000000,1026000000,None,None,0,None,2917000000,None,2329000000,None,874000000,54012000000,8969000000,2825000000,2845000000,2743000000,2398000000,52440000000,5923000000,5996000000,44830000000,21210000000,23620000000,20000000,None,20000000,891000000,1687000000,30247000000,5836000000,1355000000,None,707000000,5000000,24412000000,None,11900000000,702000000,17224000000,11905000000,3775000000,5753000000,23765000000,6138000000,12791000000,365000000,290428000,7577000000,17117000000,9540000000,9540000000,1484000000,4325000000,1096000000,7049000000,7000000,-528000000,-501000000,528000000,-17000000,23000000,646000000,1384000000,985000000,111000000,528000000,887000000,609000000,1513000000,2897000000,Common Stock,Becton Dickinson and Company,"Becton, Dickinson and Company, also known as BD, is an American multinational medical technology company that manufactures and sells medical devices, instrument systems, and reagents. BD also provides consulting and analytics services in certain geographies.",10795,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"ONE BECTON DR, FRANKLIN LAKES, NJ, US",September,2021-12-31,77662749000,5267000000,47.36,1.923,84.83,3.36,0.0131,5.76,69.24,0.0886,0.15,0.0346,0.0723,19928001000,9576000000,5.76,-0.319,-0.06,284.75,47.36,20.96,3.897,3.112,4.552,20.01,0.695,280.62,233.63,259.66,249.91,284771000,2022-03-31,2022-03-09,232.6800,-0.0801708
BBY,2020-02-01,USD,2565000000,874000000,None,-185000000,-122000000,812000000,743000000,131000000,-237000000,1541000000,-895000000,-1498000000,None,1003000000,1003000000,None,527000000,None,None,48000000,None,None,-955000000,None,172000000,None,1541000000,15591000000,8857000000,2229000000,2229000000,5174000000,1149000000,7097000000,2328000000,6900000000,1347000000,363000000,984000000,None,None,None,305000000,713000000,12112000000,8060000000,5288000000,791000000,674000000,None,4061000000,24000000,1271000000,14000000,1257000000,1271000000,None,657000000,3479000000,None,3158000000,26000000,256494000,10048000000,43638000000,33590000000,33590000000,2009000000,7998000000,None,8124000000,47000000,-64000000,None,64000000,43638000000,None,740000000,85000000,1993000000,452000000,64000000,1541000000,1542000000,2057000000,2142000000,Common Stock,Best Buy Co. Inc,"Best Buy Co., Inc. is an American multinational consumer electronics retailer headquartered in Richfield, Minnesota.",764478,NYSE,USD,USA,TRADE & SERVICES,"RETAIL-RADIO, TV & CONSUMER ELECTRONICS STORES","7601 PENN AVE SOUTH, RICHFIELD, MN, US",February,2021-11-30,23052960000,4213000000,9.27,1.474,17.55,2.8,0.0306,10.34,207.22,0.0505,0.0642,0.102,0.632,52332999000,10596000000,10.34,0.351,0.005,124.1,9.27,10.74,0.441,5.49,0.459,5.79,1.528,141.01,85.58,99.3,110.78,240561000,2022-01-04,2021-12-13,75.6500,0.098925
BIO,2020-12-31,USD,575300000,1931988000,2552623000,154100000,-897000000,138100000,98920000,15000000,52100000,3806267000,-60250000,-523041000,None,100004000,100004000,None,None,None,None,7268000,None,None,-72538000,0,4464000,12427000,3806300000,12972600000,2139835000,662205000,991118000,622253000,420824000,10840863000,491371000,961390000,491397000,199497000,291916000,306000000,9561140000,328913000,10859000,86723000,3092678000,631536000,139451000,60000000,0,38305000,2555942000,11000000,17698000,3598000,12258000,17698000,131102000,196971000,9879940000,-99907000,9268012000,3000,29834000,1437822000,5058794000,1937471000,1107804000,410957000,800267000,226598000,1056265000,18200000,-21861000,4491393000,21861000,5076655000,24500000,None,28100000,4907638000,1101371000,21861000,3806267000,4176071000,4929499000,4957599000,Common Stock,Bio-Rad Laboratories Inc,"Bio-Rad Laboratories, Inc. is an American developer and manufacturer of specialized technological products for the life science research and clinical diagnostics markets.",12208,NYSE,USD,USA,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,"1000 ALFRED NOBEL DRIVE, HERCULES, CA, US",December,2021-12-31,19166491000,687930000,4.562,2.756,456.6,0,0,140.56,97.97,1.453,0.19,0.0225,0.361,2922545000,1665661000,140.56,1.978,-0.072,827.5,4.562,38.31,6.56,1.278,5.85,3.069,0.954,832.7,547.22,653.49,699.87,24860700,None,None,582.9400,0.5753858
TECH,2020-06-30,USD,205217000,49078000,None,3112000,17466000,82737000,51744000,6556000,14861000,229296000,27095000,-183802000,-188500000,50112000,50112000,None,48902000,48902000,None,None,40000000,None,20871000,None,48510000,None,229296000,2027589000,520920000,146625000,146625000,103152000,122534000,1512903000,176829000,169821000,516545000,516545000,728308000,36400000,None,124268000,24341000,13522000,646397000,106668000,23090000,27249000,12500000,22035000,539729000,76783000,344243000,12500000,None,366278000,0,26949000,1381192000,None,1057470000,385000,38453046,483194000,1458185000,577175000,255497000,157419000,260583000,65192000,325775000,605000,-19197000,605000,19197000,1477382000,137650000,None,61095000,276477000,47181000,19197000,229296000,215618000,295674000,356769000,Common Stock,Bio-Techne Corporation,"Bio-Techne Corporation develops, manufactures, and sells life science reagents, instruments, and services for the global clinical diagnostic and research markets. The company is headquartered in Minneapolis, Minnesota.",842023,NASDAQ,USD,USA,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","614 MCKINLEY PL N E, MINNEAPOLIS, MN, US",June,2021-12-31,16606771000,332496000,82.19,1.547,43.31,1.28,0.0031,5.14,26.37,0.204,0.266,0.0782,0.124,1029575000,634415000,5.14,0.687,0.201,529.9,82.19,51.28,16.13,9.25,15.37,50.42,1.27,543.09,337.81,426.44,461.94,39288300,2022-02-25,2022-02-10,264.0700,0.2665835
