symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
CBRE,2018-12-31,USD,894411000,17882838000,18174045000,173133000,-8381000,348042000,178042000,375561000,2472000,703576000,-302600000,-627742000,0,None,None,None,8715000,8715000,None,None,None,None,0,None,-10802000,23844000,6147000000,78509000000,38603000000,7857000000,7857000000,11529000000,7743000000,38467000000,9085000000,16207000000,8114000000,1897000000,6217000000,965000000,14447000000,1000000,1765000000,16779000000,64429000000,28218000000,7051000000,437000000,5723000000,5723000000,36979000000,456000000,22195000000,11553000000,25000000000,27918000000,8371000000,3756000000,14080000000,20531000000,30427000000,5827000000,575500000,14825000000,54722000000,36997000000,819000000,8293000000,5478000000,1850000000,46429000000,195000000,-404000000,-513000000,404000000,-201000000,-67000000,2435000000,331000000,7845000000,1698000000,None,6148000000,5666000000,8293000000,8624000000,Common Stock,Caterpillar Inc,"Caterpillar Inc. (often shortened to CAT) is an American Fortune 100 corporation that designs, develops, engineers, manufactures, markets, and sells machinery, engines, financial products, and insurance to customers via a worldwide dealer network.",18230,NYSE,USD,USA,TECHNOLOGY,CONSTRUCTION MACHINERY & EQUIP,"510 LAKE COOK ROAD, SUITE 100, DEERFIELD, IL, US",December,2021-12-31,100243210000,10541000000,15.81,1.539,30.76,4.36,0.024,11.83,93.7,0.127,0.162,0.0642,0.407,50971001000,13189000000,11.83,1.764,0.228,233.04,15.81,15.55,1.967,6.24,2.578,11.9,0.898,245.37,179.67,207.45,209.92,535888000,2022-02-18,2022-01-19,40.0400,-0.0755022
CDW,2018-12-31,USD,777700000,148500000,None,296600000,409000000,260900000,81100000,128400000,-16900000,523000000,-81100000,-818700000,0,534000000,534000000,None,106900000,106900000,None,None,2083000000,None,-510700000,None,-119500000,2600000,426500000,5321000000,683700000,275100000,375300000,None,357700000,4632400000,71700000,171700000,4411600000,1720200000,2691400000,186400000,86200000,100200000,15200000,62900000,2070600000,595900000,12800000,17000000,299800000,299800000,1037900000,None,1215400000,299800000,915600000,1215400000,274800000,7400000,3241000000,720100000,1288200000,1200000,111601976,1216900000,2768800000,1551900000,1780700000,599400000,172900000,None,617500000,2300000,-40500000,2300000,40500000,2767800000,10000000,25100000,160000000,572500000,146000000,40500000,425200000,426500000,599400000,773000000,Common Stock,Cboe Global Markets Inc,Cboe Global Markets is an American company that owns the Chicago Board Options Exchange and the stock exchange operator BATS Global Markets.,1374310,BATS,USD,USA,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","400 SOUTH LASALLE, CHICAGO, IL, US",December,2021-12-31,12501216000,978900000,23.84,1.75,33.8,1.8,0.0168,4.92,32.66,0.151,0.234,0.0768,0.152,3494800000,1476100000,4.92,0.918,0.026,138.5,23.84,19.49,3.577,3.515,3.926,14.13,0.66,137.39,94.55,122.74,122.54,106602000,2022-03-15,2021-11-29,81.0500,0.1663549
CE,2017-12-31,USD,1558000000,184000000,None,71000000,182000000,343000000,337000000,48000000,158000000,1213000000,-507000000,-1165000000,-38000000,805000000,805000000,None,280000000,280000000,None,None,561000000,None,-805000000,None,-137000000,-23000000,697109000,11718396000,5630584000,751774000,751774000,None,3256913000,5955544000,617739000,758691000,4653852000,1399112000,3254740000,238001000,238001000,73045000,227421000,479474000,7543782000,4712944000,None,None,910790000,910782000,2683620000,None,5727088000,8000,1999603000,6637870000,74454000,543225000,4114496000,None,3443007000,3395000,339459138,4323688000,18628787000,14305099000,14305099000,1078682000,273230000,None,2858720000,9853000,-126961000,9853000,136814000,210142000,9405000,None,406114000,1164866000,467757000,136814000,697946000,936049000,1301680000,1707794000,Common Stock,CBRE Group Inc,"CBRE Group, Inc. is an American commercial real estate services and investment firm. The abbreviation CBRE stands for Coldwell Banker Richard Ellis. It is the largest commercial real estate services company in the world.",1138118,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE,"400 SOUTH HOPE STREET, 25TH FLOOR, LOS ANGELES, CA, US",December,2021-12-31,33008105000,2461770000,22.99,0.898,24.28,0,0,4.29,77.8,0.0559,0.0631,0.0571,0.195,26106321000,4828075000,4.29,1.331,0.204,129.5,22.99,17.42,1.264,3.944,1.194,11.1,1.422,111,72.88,102.69,96.67,334666000,None,None,107.0800,0.3599187
CNC,2017-12-31,USD,1234000000,45040000000,None,998000000,1211000000,448000000,675000000,-1173000000,None,894000000,-4585000000,4612000000,None,71000000,71000000,None,74000000,74000000,None,2779000000,6077000000,None,2708000000,None,1261000000,None,523100000,6966700000,3396300000,144200000,144200000,411500000,2714300000,3578500000,161100000,None,3376600000,897000000,2479600000,0,0,None,127400000,32700000,5981100000,2522100000,1317700000,194000000,25500000,25500000,3459000000,None,6491400000,25500000,3210000000,3255900000,243400000,52700000,985600000,0,-1834300000,1500000,153000000,2450200000,14983600000,14372700000,12382700000,866500000,1410000000,None,1631100000,None,-150500000,-150500000,150500000,-57400000,-55300000,40000000,221000000,660700000,137600000,57400000,523000000,567000000,866500000,1087500000,Common Stock,CDW Corporation,"CDW Corporation, headquartered in Lincolnshire, Illinois, is a provider of technology products and services for business, government and education.",1402057,NASDAQ,USD,USA,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,"200 N MILWAUKEE AVENUE, VERNON HILLS, IL, US",December,2021-12-31,24094906000,1568200000,25.22,1.53,5.21,1.7,0.0117,7.04,150.33,0.0475,0.0708,0.0817,0.987,20820799000,3568500000,7.04,-0.048,0.117,220.22,25.22,21.23,1.157,34.96,1.511,21.71,1.112,208.09,147.44,191.33,185.75,135723000,2022-03-10,2022-02-24,100.8800,0.7851708
CNP,2018-12-31,USD,2136000000,432000000,None,208000000,-12000000,1230000000,1651000000,0,-1000000,368000000,-1207000000,3053000000,-39000000,None,None,None,510000000,499000000,11000000,1844000000,2495000000,1740000000,3584000000,None,3982000000,None,1207000000,9313000000,2874000000,439000000,470000000,1046000000,1432000000,6355000000,3719000000,2803000000,1367000000,310000000,1057000000,1016000000,979000000,31000000,40000000,290000000,6329000000,1779000000,819000000,7000000,561000000,194000000,4155000000,None,3355000000,367000000,2970000000,3549000000,343000000,208000000,2984000000,2849000000,5847000000,0,128095849,1972000000,7139000000,5753000000,5183000000,1334000000,546000000,72000000,649000000,123000000,-125000000,6000000,125000000,7147000000,8000000,319000000,24000000,1499000000,292000000,126000000,1212000000,1137000000,1624000000,1648000000,Common Stock,Celanese Corporation,"Celanese Corporation is a Fortune 500 global technology and specialty materials company headquartered in Irving, Texas, United States.",1306830,NYSE,USD,USA,LIFE SCIENCES,"PLASTIC MATERIAL, SYNTH RESIN/RUBBER, CELLULOS (NO GLASS)","222 W. LAS COLINAS BLVD., SUITE 900N, IRVING, TX, US",December,2021-12-31,15262337000,2419000000,8.38,0.491,38.78,2.72,0.0198,16.86,76.75,0.221,0.239,0.112,0.455,8537000000,2682000000,16.86,-0.616,0.43,187.85,8.38,9.12,1.788,3.72,2.254,7.08,1.275,175.72,133.5,160.95,159.03,108029000,2022-03-08,2022-02-18,28.2300,-0.0045839
CERN,2018-12-31,USD,1454009000,15707000,5490000000,112384000,60876000,642591000,757440000,207785000,9307000,630059000,-828937000,-609787000,None,623127000,623127000,None,0,113823000,None,None,0,None,-531778000,None,3203000,-12082000,900000000,30901000000,11998000000,5342000000,6064000000,None,None,18978000000,1706000000,800000000,9254000000,2239000000,7015000000,8138000000,6861000000,722000000,784000000,527000000,19878000000,11971000000,None,385000000,38000000,38000000,7907000000,None,6851000000,38000000,6648000000,6851000000,7497000000,1259000000,10917000000,139000000,3663000000,0,412478000,51192000000,60116000000,8924000000,2386000000,1458000000,6043000000,None,6538000000,None,-343000000,-343000000,343000000,56435000000,253000000,237000000,495000000,1374000000,474000000,343000000,894000000,847000000,1717000000,2212000000,Common Stock,Centene Corporation,"Centene Corporation is a large publicly traded company and a multi-line managed care enterprise that serves as a major intermediary for both government-sponsored and privately insured health care programs. It is a healthcare insurer that focuses on managed care for uninsured, underinsured, and low-income individuals.",1071739,NYSE,USD,USA,FINANCE,HOSPITAL & MEDICAL SERVICE PLANS,"7700 FORSYTH BLVD., ST LOUIS, MO, US",December,2021-12-31,48680964000,5157000000,36.63,1.17,46.0,0,0,2.28,202.76,0.0114,0.0312,0.0313,0.0504,118175998000,20200000000,2.28,0.021,0.152,95.33,36.63,15.2,0.412,1.784,0.413,13.15,0.557,86.81,58.37,80.99,72.26,582866000,None,None,52.4400,-0.221843
CF,2018-12-31,USD,1497000000,227000000,None,52000000,-52000000,888000000,422000000,-104000000,52000000,428000000,-375000000,-1270000000,0,467000000,467000000,None,419000000,280000000,None,None,0,None,-455000000,None,-153000000,-5000000,368000000,27093000000,7025000000,4231000000,4771000000,394000000,1568000000,20813000000,14044000000,6223000000,932000000,65000000,867000000,3079000000,2482000000,540000000,292000000,158000000,18951000000,3302000000,1240000000,None,482000000,0,15649000000,None,8682000000,482000000,8682000000,8682000000,255000000,402000000,8058000000,None,349000000,5000000,501197784,5256000000,6277000000,5333000000,40000000,868000000,415000000,None,982000000,None,-48000000,-599000000,48000000,6622000000,22000000,623000000,541000000,523000000,155000000,361000000,396000000,308000000,868000000,1112000000,Common Stock,CenterPoint Energy Inc,"CenterPoint Energy, Inc. is an American Fortune 500 electric and natural gas utility serving several markets in the American states of Arkansas, Indiana, Louisiana, Minnesota, Mississippi, Oklahoma, and Texas.",1130310,NYSE,USD,USA,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,"1111 LOUISIANA ST., HOUSTON, TX, US",December,2021-12-31,17220268000,2473000000,12.0,4.853,13.71,0.65,0.0256,2.281,14.09,0.178,0.164,0.0241,0.0752,8352000000,3207000000,2.281,2.715,0.127,30.33,12.0,19.65,2.062,2.119,3.871,12.33,0.931,28.34,18.9,27.51,26.2,628936000,2022-03-10,2022-02-16,43.5100,0.0228021
CRL,2017-12-31,USD,441140000,115140000,None,45982000,34534000,161779000,140054000,21196000,13338000,228724000,-955003000,558059000,None,13846000,13846000,None,None,None,None,None,2755028000,None,23811000,None,44196000,None,226373000,6729900000,4458400000,94200000,99600000,None,None,2407500000,102000000,259500000,2167500000,206500000,1961000000,None,None,4099700000,5300000,2000000,5600900000,4283200000,44400000,None,None,1119800000,1328400000,None,1132300000,0,1119800000,5219500000,4206900000,45500000,1091200000,None,-348200000,700000,65285962,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Ceridian HCM Holding Inc,"Ceridian HCM Holding Inc., is a Human Capital Management (HCM) software company in the United States, Canada, and internationally. The company is headquartered in Minneapolis, Minnesota.",1725057,NYSE,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"3311 EAST OLD SHAKOPEE ROAD, MINNEAPOLIS, MN, US",December,2021-12-31,10873133000,55100000,None,5.36,14.65,0,0,-0.501,6.81,-0.0736,-0.0219,-0.002,-0.0349,1024200000,436000000,-0.501,-0.056,0.266,156.55,-,100,10.62,4.562,10.71,474.89,1.484,130.37,62.33,85.09,100.56,151331000,None,None,109.4500,0.4365402
SCHW,2018-12-31,USD,12456000000,1725000000,None,2096000000,8000000,656000000,576000000,-96000000,None,3507000000,-40555000000,47166000000,-15000000000,1000000000,1000000000,0,787000000,787000000,None,None,3024000000,0,-875000000,None,19067000000,None,630059000,6708636000,2318804000,374126000,775411000,25029000,1183494000,3495320000,1743575000,1530426000,1252849000,405305000,847544000,870337000,300046000,401285000,334870000,198850000,1780247000,962690000,293534000,399189000,4914000,4914000,817557000,None,444076000,4914000,438802000,425000000,265053000,42376000,4928389000,2107768000,5576525000,3622000,327969000,4428977000,5366325000,937348000,937348000,774785000,389469000,683663000,3654192000,34211000,-7987000,34211000,7987000,0,-158000,323000000,109000000,800851000,170792000,7987000,630059000,599889000,808838000,917838000,Common Stock,Cerner Corporation,"Cerner Corporation is an American supplier of health information technology (HIT) services, devices, and hardware. Its headquarters are in the suburb of North Kansas City, Missouri.",804753,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"2800 ROCKCREEK PKWY, W0162, ATTN: MARC NAUGHTON, KANSAS CITY, MO, US",December,2021-12-31,27401263000,1427130000,50.77,2.659,12.57,0,0.0118,1.84,19.3,0.0964,0.123,0.0592,0.136,5764824000,4763807000,1.84,0.317,0.041,91.38,50.77,24.88,4.753,7.01,4.849,19.12,0.829,93.44,67.16,91.14,79.86,293344000,2022-01-11,2021-12-23,41.5300,-0.1915515
CHTR,2018-12-31,USD,11767000000,3916000000,None,125000000,368000000,9993000000,9125000000,98000000,None,1506000000,-9736000000,-1887000000,None,4399000000,4399000000,None,153000000,153000000,None,0,13820000000,None,-4330000000,None,144000000,None,290000000,12661000000,1274000000,682000000,682000000,309000000,235000000,11502000000,8623000000,4684000000,2468000000,115000000,2353000000,93000000,93000000,25000000,20000000,318000000,9703000000,705000000,101000000,None,None,None,6328000000,None,4698000000,0,4698000000,4698000000,6000000,410000000,2958000000,504000000,2463000000,2000000,222818495,917000000,4429000000,3512000000,865000000,766000000,214000000,None,407000000,None,-241000000,13000000,241000000,-3000000,9000000,None,7000000,409000000,119000000,241000000,428000000,193000000,766000000,657000000,Common Stock,CF Industries Holdings Inc,"CF Industries Holdings, Inc. is a North American manufacturer and distributor of agricultural fertilizers, based in Deerfield, Illinois.",1324404,NYSE,USD,USA,LIFE SCIENCES,AGRICULTURAL CHEMICALS,"4 PARKWAY NORTH, SUITE 400, DEERFIELD, IL, US",December,2021-12-31,16504200000,3097000000,18.75,1.304,14.98,1.2,0.0153,4.24,30.41,0.14,0.338,0.113,0.216,6538000000,2387000000,4.24,7.17,1.305,77.17,18.75,5.59,2.524,4.781,2.664,6.66,1.033,79.81,42.49,70.49,57.78,207600000,2022-02-28,2022-02-14,284.9700,-0.151774
CVX,2018-12-31,USD,30618000000,6519000000,None,-582000000,-282000000,19419000000,13792000000,-855000000,424000000,14860000000,-12290000000,-13699000000,2021000000,1751000000,1751000000,None,8593000000,8502000000,None,None,218000000,None,-604000000,None,4629000000,None,226373000,3855879000,897836000,195442000,196327000,127892000,472248000,3027939000,932877000,874135000,1858021000,610888000,1247133000,88591000,88591000,885000,300000,-65081000,2517576000,558222000,66250000,179559000,31416000,31416000,1945506000,None,1610546000,28228000,1626760000,1610546000,315417000,179121000,1317332000,55000,42096000,482000,48209000,840067000,2218252000,519122000,1426029000,331383000,443854000,None,518322000,812000,-63772000,812000,63772000,2282024000,13258000,96900000,64800000,280836000,54463000,63772000,227218000,201731000,344608000,409408000,Common Stock,Charles River Laboratories International Inc,"Charles River Laboratories International, Inc., is an American pharmaceutical company specializing in a variety of preclinical and clinical laboratory, gene therapy and cell therapy services for the Pharmaceutical, Medical device and Biotechnology industries. It also supplies assorted biomedical products and outsourcing services for research and development in the pharmaceutical industry and offer support in the fields of basic research, drug discovery, safety and efficacy, clinical support, and manufacturing.",1100682,NYSE,USD,USA,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,"251 BALLARDVALE ST, WILMINGTON, MA, US",December,2021-12-31,14951934000,899927000,38.97,1.419,50.21,0,0,7.6,70.39,0.11,0.179,0.0634,0.168,3540160000,1337470000,7.6,-0.049,0.144,398.55,38.97,25.38,4.223,5.85,4.953,21.38,1.214,460.21,259.02,338.58,378.07,50486000,None,None,108.7900,-0.1310009
CMG,2018-12-31,USD,621552000,22207000,None,54609000,15836000,201979000,287390000,8298000,1722000,176553000,-387578000,-166535000,None,160937000,160937000,None,None,None,None,None,None,None,-160937000,None,67439000,None,3507000000,296482000000,27938000000,27938000000,27938000000,None,None,3147000000,1769000000,2163000000,1379000000,152000000,1227000000,227746000000,227735000000,66578000000,-22790000000,-13146000000,275812000000,1184000000,None,None,0,0,6878000000,52000000,13759000000,None,6878000000,13759000000,234429000000,None,20670000000,3714000000,17329000000,15000000,1343000000,4568000000,10132000000,5564000000,857000000,2098000000,1851000000,None,2157000000,None,5823000000,6680000000,857000000,None,None,277000000,277000000,4562000000,1055000000,857000000,3507000000,3440000000,5419000000,5696000000,Common Stock,The Charles Schwab Corporation,"The Charles Schwab Corporation is an American multinational financial services company. It offers banking, commercial banking, an electronic trading platform, and wealth management advisory services to both retail and institutional clients.",316709,NYSE,USD,USA,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES","211 MAIN STREET, SAN FRANCISCO, CA, US",December,2021-12-31,162118943000,None,30.3,1.112,25.14,0.72,0.0097,2.83,9.81,0.316,0.441,0.0105,0.103,18520001000,17933000000,2.83,0.343,0.127,104.61,30.3,24.21,8.75,3.408,-,-,0.99,96.04,61.75,88.31,78.13,1811310000,2022-02-25,2022-02-10,431.7900,0.493928
CB,2018-12-31,USD,5480000000,18961000000,None,2717000000,1266000000,7207000000,None,-981000000,None,4657000000,-2935000000,-1991000000,2039000000,1044000000,1044000000,None,1337000000,1337000000,None,None,2171000000,None,-929000000,None,6838000000,-65000000,1230000000,146130000000,2730000000,551000000,551000000,None,1733000000,143718000000,35126000000,23075000000,106755000000,77201000000,29554000000,476000000,0,None,446000000,1622000000,109845000000,12095000000,758000000,494000000,3290000000,3290000000,72469000000,None,72827000000,3290000000,69537000000,72827000000,7553000000,2837000000,36285000000,0,2780000000,36285000000,227005966,37717000000,43634000000,5917000000,27860000000,5221000000,3709000000,None,27860000000,None,-3540000000,-3847000000,-307000000,-8000000,-77000000,7900000000,2400000000,1410000000,180000000,-307000000,1506000000,1229000000,5221000000,3503000000,Common Stock,Charter Communications Inc,"Charter Communications, Inc., is an American telecommunications and mass media company with services branded as Charter Spectrum.",1091667,NASDAQ,USD,USA,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,"400 ATLANTIC STREET, STAMFORD, CT, US",December,2021-12-31,103844970000,20505000000,24.57,0.554,81.34,0,0,24.47,281.39,0.0901,0.216,0.0487,0.22,51682001000,23271000000,24.47,0.519,0.047,730,24.57,18.76,2.009,7.34,3.76,9.83,0.967,825.62,549.59,611.41,692.98,172741000,None,None,129.1800,-0.1159926
