symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
BRO,2019-12-31,USD,678180000,220184000,None,62199000,77633000,128715000,73108000,9903000,None,398514000,-413585000,-79216000,-250000000,58671000,58671000,None,91344000,91344000,None,None,350000000,None,-33672000,None,185379000,None,398514000,7622821000,2494802000,542174000,554499000,None,None,5100641000,148627000,171298000,4662862000,916768000,3746094000,27378000,27378000,12325000,152142000,104864000,4272542000,2045361000,99960000,41180000,98415000,98415000,1915804000,211270000,1555343000,55000000,1500343000,1555343000,311627000,230706000,3350279000,536243000,3140762000,29711000,281655000,2386239000,2392171000,5932000,1308165000,519997000,1683888000,None,1866242000,None,-63660000,-63660000,63660000,13000,None,23417000,128715000,525929000,127415000,63660000,398514000,398666000,589589000,718304000,Common Stock,Brown & Brown Inc,"Brown & Brown, Inc. markets and sells insurance products and services in the United States, Bermuda, Canada, the Cayman Islands, Ireland, and the United Kingdom. The company is headquartered in Daytona Beach, Florida.",79282,NYSE,USD,USA,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE","220 S. RIDGEWOOD AVE., DAYTONA BEACH, FL, US",December,2021-12-31,19093903000,1010400000,32.65,4.41,14.86,0.38,0.0064,2.07,10.81,0.193,0.281,0.0571,0.148,3050300000,1413400000,2.07,0.062,0.152,71.13,32.65,28.17,6.26,4.452,6.56,20.38,0.747,70.5,44.25,66.99,59.96,282496000,2022-02-16,2022-02-03,39.4800,0.4325109
CHRW,2019-12-31,USD,835419000,336372000,None,-62424000,-205202000,45016000,70465000,-208312000,None,576968000,-113029000,-651253000,95000000,309444000,309444000,None,277786000,277786000,None,None,1298000000,None,-246352000,None,69243000,-1894000,576968000,4641060000,2640118000,447858000,447858000,None,1974381000,2000942000,208423000,281553000,1382691000,90931000,1291760000,None,None,None,85005000,85483000,2970330000,1556038000,984604000,None,204165000,204165000,1414292000,320724000,1235333000,142885000,1092448000,1235333000,367269000,270000,1670730000,2958091000,4144834000,13490000,134895000,13373642000,15309508000,1935866000,14021726000,789976000,536889000,None,643191000,None,-47719000,-47719000,47719000,15309508000,None,45016000,100449000,742257000,165289000,None,576968000,572754000,789976000,890425000,Common Stock,C.H. Robinson Worldwide Inc,"C.H. Robinson is an American Fortune 500 provider of multimodal transportation services and third-party logistics (3PL). The company offers freight transportation, transportation management, brokerage and warehousing. It offers truckload, less than truckload, air freight, intermodal, and ocean transportation.",1043277,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,"14701 CHARLSON ROAD, EDEN PRAIRIE, MN, US",December,2021-12-31,12581442000,1173367000,15.34,2.288,15.51,2.08,0.0238,6.31,174.38,0.0365,0.0468,0.111,0.433,23102138000,1608479000,6.31,0.607,0.429,103.48,15.34,14.41,0.545,5.91,0.603,11.87,0.753,112.15,83.73,100.97,95.45,129987000,2022-04-01,2022-03-03,78.2000,-0.070044
CDNS,2019-12-31,USD,729600000,63937000,None,35596000,52066000,122789000,74605000,-4718000,33024000,988979000,-105708000,-443886000,-100000000,306148000,306148000,None,None,None,None,52842000,None,None,-238753000,None,171912000,-8094000,988979000,3357225000,1169343000,705210000,709810000,55802000,304546000,1490781000,275855000,635176000,834231000,172375000,661856000,140900000,136300000,4600000,93576000,106874000,1254331000,672391000,None,428883000,25558000,None,581940000,84782000,342038000,0,346019000,342038000,355483000,162521000,2102894000,1668105000,1761688000,2046237000,279855000,1623098000,2308577000,685479000,40951000,491796000,621479000,935938000,1581098000,9509000,-18829000,9509000,18829000,2332208000,6001000,63300000,12128000,478968000,-510011000,18829000,988979000,976833000,497797000,509925000,Common Stock,Cadence Design Systems Inc,"Cadence Design Systems, Inc., headquartered in San Jose, California, is an American multinational computational software company. The company produces software, hardware and silicon structures for designing integrated circuits, systems on chips (SoCs) and printed circuit boards.",813672,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"2655 SEELY AVENUE BLDG 5, SAN JOSE, CA, US",December,2021-12-31,42412990000,920349000,61.17,3.425,9.9,0,0,2.5,10.93,0.233,0.26,0.117,0.266,2988244000,2681238000,2.5,0.033,0.017,184.14,61.17,38.02,14.19,14.24,12.32,40.18,1.154,192.7,118.11,161.05,155.22,277336000,None,None,69.3600,0.5952162
CZR,2019-12-31,USD,312526000,301622000,None,9057000,-14117000,222000000,170766000,-4586000,-14000000,81000000,369540000,-712000000,None,0,0,None,None,None,None,0,0,None,None,None,-30113000,None,81000000,5641000000,605000000,206000000,240951000,18000000,57705000,4949346000,2615000000,666000000,2021000000,1111000000,910000000,170462000,135828000,34634000,287608000,264000000,4524000000,688000000,62000000,32000000,266234000,26303000,3980251000,971000000,2571000000,246000000,2325000000,2597303000,112000000,343000000,1117000000,9000000,366000000,0,77569117,1409531000,2284076000,874545000,1186149000,410000000,606124000,None,779032000,None,-286248000,-248000,286000000,2570324000,9000000,None,222000000,125000000,44000000,293748000,81001000,81000000,411000000,633000000,Common Stock,Caesars Entertainment Inc,"Caesars Entertainment, Inc., formerly Eldorado Resorts, Inc., is an American hotel and casino entertainment company founded and based in Reno, Nevada, that operates more than 50 properties.",1590895,NASDAQ,USD,USA,REAL ESTATE & CONSTRUCTION,HOTELS & MOTELS,"100 WEST LIBERTY STREET, SUITE 1150, RENO, NV, US",December,2021-12-31,18134077000,2828666000,None,1.16,22.85,0,0,-4.832,45.35,-0.106,0.178,0.0236,-0.198,9570000000,4923000000,-4.832,0,0.74,117.29,-,31.45,1.895,3.44,4.46,19.83,2.936,119.81,68,83.98,97.08,214123000,None,None,59.6400,0.6470588
CPB,2019-07-28,USD,1398000000,-6000000,None,125000000,-35000000,446000000,413000000,-11000000,-36000000,211000000,153000000,-1591000000,-457000000,0,0,None,423000000,423000000,None,None,0,None,None,None,-47000000,-7000000,211000000,13148000000,1967000000,31000000,31000000,863000000,574000000,11285000000,2455000000,2760000000,7432000000,3415000000,4017000000,77000000,83000000,None,71000000,127000000,12036000000,3385000000,814000000,None,1371000000,853000000,9210000000,3000000,7658000000,500000000,None,8474000000,1200000000,559000000,1103000000,1076000000,1993000000,12000000,301000000,2693000000,8107000000,5414000000,5414000000,979000000,1452000000,91000000,2037000000,2000000,-356000000,2000000,356000000,-3000000,-140000000,389000000,48000000,362000000,151000000,356000000,474000000,122000000,718000000,766000000,Common Stock,Campbell Soup Company,"Campbell Soup Company, doing business as Campbell's, is an American processed food and snack company.",16732,NYSE,USD,USA,MANUFACTURING,FOOD AND KINDRED PRODUCTS,"CAMPBELL PL, CAMDEN, NJ, US",July,2021-10-31,13635539000,1809000000,14.48,5.41,10.71,1.48,0.0331,3.121,27.63,0.114,0.177,0.0763,0.32,8372000000,2814000000,3.121,-0.157,-0.044,45.91,14.48,16.05,1.629,4.193,2.215,10.39,0.483,50.55,39.37,44.13,43.75,301738000,2022-01-31,2022-01-05,41.3400,0.0107579
COF,2018-12-31,USD,16639000000,5744000000,None,175000000,-1469000000,853000000,887000000,63000000,None,5533000000,-22998000000,6619000000,None,1481000000,1481000000,None,1035000000,753000000,282000000,199000000,6656000000,1462000000,197000000,None,260000000,None,6015000000,372538000000,14378000000,13186000000,13186000000,59000000,None,23189000000,4191000000,4536000000,14798000000,254000000,14544000000,83431000000,322792000000,46150000000,3128000000,209932000000,320870000000,9402000000,None,None,9402000000,9402000000,51003000000,None,49133000000,12159000000,None,58535000000,283319000000,12095000000,51668000000,14991000000,35875000000,7000000,467717306,7318000000,28076000000,20758000000,23406000000,-2301000000,6044000000,None,9619000000,None,22875000000,27176000000,4301000000,5201000000,None,728000000,2396000000,7308000000,1293000000,4301000000,6025000000,5879000000,11609000000,14005000000,Common Stock,Capital One Financial Corporation,"Capital One Financial Corporation is an American bank holding company specializing in credit cards, auto loans, banking, and savings accounts, headquartered in McLean, Virginia with operations primarily in the United States.",927628,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"1680 CAPITAL ONE DRIVE, SUITE 1400, MCLEAN, VA, US",December,2021-12-31,63570899000,None,5.7,0.729,135.74,2,0.0162,26.94,73.17,0.383,0.489,0.029,0.204,32379001000,32379000000,26.94,0.007,0.094,183.99,5.7,7.76,1.963,1.044,-,-,1.596,176.59,118.67,150.57,157.69,413900000,2022-02-25,2022-02-11,75.5900,-0.2409118
CAH,2019-06-30,USD,2722000000,333000000,None,1864000000,1302000000,1000000000,328000000,751000000,551000000,1365000000,338000000,-2293000000,0,600000000,600000000,None,577000000,577000000,None,None,None,None,-600000000,None,768000000,1000000,1363000000,40963000000,25747000000,2531000000,2531000000,12822000000,8448000000,15216000000,2356000000,2812000000,11808000000,3430000000,8378000000,None,46000000,None,1946000000,1052000000,34635000000,24109000000,21535000000,None,452000000,452000000,7579000000,None,8031000000,452000000,None,8031000000,2122000000,None,6328000000,1790000000,5434000000,2763000000,297000000,6834000000,145534000000,138700000000,138700000000,2060000000,4480000000,None,5260000000,None,-294000000,-307000000,294000000,0,-15000000,455000000,531000000,1749000000,386000000,294000000,1365000000,1376000000,2043000000,2574000000,Common Stock,Cardinal Health Inc,"Cardinal Health, Inc. is an American multinational health care services company.",721371,NYSE,USD,USA,TRADE & SERVICES,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","7000 CARDINAL PLACE, DUBLIN, OH, US",June,2021-12-31,15016706000,2564000000,28.17,0.597,3.603,1.958,0.0367,1.924,596.82,0.0032,0.0108,0.0262,0.373,171286004000,6975000000,1.924,-0.92,0.094,56.31,28.17,10.14,0.0877,15.04,0.102,21.03,0.96,60.77,45.42,51.97,52.74,277061000,2022-04-15,2022-03-31,47.1000,-0.035429
KMX,2019-02-28,USD,162971000,220669000,None,-3349000,1189151000,182247000,304636000,1053160000,128761000,842413000,-308513000,186021000,1002000,904726000,904726000,None,None,None,None,None,None,None,-846596000,None,-52350000,None,842413000,18717867000,3214013000,46938000,46938000,2519455000,165550000,3146467000,2828058000,1297393000,None,None,None,21107000,12428500000,None,67101000,185963000,15360839000,1311509000,593171000,None,817376000,421026000,14548584000,527406000,13776534000,10177000,1163795000,14197560000,319999000,272796000,3357028000,None,2104146000,83739000,167478924,2480591000,18173100000,15692509000,90700000,697916000,1730275000,None,1785500000,None,683600000,759392000,75792000,18170275000,-400000,169800000,182247000,1112806000,270393000,75792000,842413000,828715000,1188598000,1370845000,Common Stock,CarMax Inc,CarMax is a used vehicle retailer based in the United States. It operates two business segments: CarMax Sales Operations and CarMax Auto Finance.,1170010,NYSE,USD,USA,TRADE & SERVICES,RETAIL-AUTO DEALERS & GASOLINE STATIONS,"12800 TUCKAHOE CREEK PARKWAY, RICHMOND, VA, US",February,2021-11-30,17356347000,1884608000,14.79,0.825,31.57,0,0,7.26,188.22,0.0392,0.053,0.0436,0.26,30633273000,2941935000,7.26,0.148,0.618,141.85,14.79,14.37,0.567,3.343,1.212,16.52,1.487,155.98,96.39,116.86,128.69,161680000,None,None,62.1000,0.002907
CCL,2019-11-30,USD,5475000000,171000000,None,501000000,289000000,2160000000,5429000000,114000000,-79000000,2989000000,-5277000000,-655000000,-605000000,603000000,603000000,None,1387000000,1387000000,None,4000000,3674000000,None,-603000000,None,-457000000,None,2990000000,45058000000,2059000000,518000000,518000000,427000000,444000000,43000000000,38131000000,18650000000,4086000000,1174000000,2912000000,54000000,None,None,671000000,783000000,19693000000,9127000000,756000000,4735000000,1827000000,231000000,10565000000,None,11403000000,1596000000,9675000000,11634000000,1809000000,890000000,25365000000,8394000000,26653000000,365000000,687000000,7710000000,20619000000,12909000000,12909000000,3276000000,2480000000,None,4666000000,23000000,-206000000,-183000000,206000000,20825000000,-32000000,None,2160000000,3061000000,71000000,206000000,2989000000,2873000000,3267000000,5427000000,Common Stock,Carnival Corporation & plc,"Carnival Corporation & plc is a British-American cruise operator, currently the world's largest travel leisure company, with a combined fleet of over 100 vessels across 10 cruise line brands.",815097,NYSE,USD,USA,ENERGY & TRANSPORTATION,WATER TRANSPORTATION,"3655 N W 87TH AVE, PO BOX 1347, MIAMI, FL, US",November,2021-11-30,24715907000,2679000000,None,1.41,10.69,0,0,-8.46,1.699,0,-3.293,-0.0735,-0.581,1908000000,-809000000,-8.46,-0.139,36.85,28.42,-,33.33,12.95,2.138,26.96,5.59,2.114,31.52,16.32,20.94,23.22,986364000,2020-03-13,2020-02-20,45.0800,-0.2522806
CTLT,2019-12-31,USD,248000000,102500000,None,36200000,168000000,229000000,218100000,118900000,34000000,137000000,-1510000000,1201000000,-8000000,None,None,None,36200000,36200000,None,445000000,None,606600000,1052100000,None,-64800000,-4000000,137000000,22406000000,5959000000,952000000,952000000,1332000000,2726000000,16447000000,1663000000,2095000000,10967000000,1083000000,9884000000,None,1739000000,None,327000000,256000000,7971000000,4469000000,1701000000,None,None,None,3502000000,682000000,319000000,237000000,82000000,682000000,2299000000,1183000000,14102000000,None,0,0,872800000,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Carrier Global Corporation,"Carrier Global Corporation is an American multinational home appliances corporation based in Palm Beach Gardens, Florida.",1783180,NYSE,USD,USA,TECHNOLOGY,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP,"13995 PASTEUR BOULEVARD, PALM BEACH GARDENS, FL, US",December,2021-12-31,38250029000,2906000000,23.91,1.95,7.84,0.51,0.0134,1.87,23.76,0.0807,0.125,0.0626,0.249,20612999000,6008000000,1.87,-0.629,0.117,56.14,23.91,19.16,1.856,5.57,2.18,14.7,None,58.59,34.39,49.38,51.37,855514000,2022-02-10,2021-12-22,56.3000,0.8056446
CAT,2019-06-30,USD,6912000000,3213000000,None,-2515000000,-352000000,2577000000,1056000000,-171000000,-274000000,6094000000,-1928000000,-4538000000,-138000000,4047000000,4047000000,None,2132000000,2132000000,None,None,None,None,-3809000000,None,402000000,-44000000,137000000,7777000000,2293000000,953000000,953200000,324000000,838100000,5687800000,1901000000,1044000000,3360000000,889000000,2471000000,0,None,200000,31000000,174000000,4271000000,893000000,321000000,409400000,73000000,59200000,3372100000,128400000,2945100000,72900000,None,-2400000,115000000,204000000,2899000000,None,-535200000,1600000,162788043,805000000,2518000000,1713000000,1713000000,274000000,512000000,19000000,757800000,None,-111000000,-101800000,9200000,8100000,13000000,141000000,229000000,160000000,23000000,9200000,137400000,109300000,274000000,398200000,Common Stock,Catalent Inc,"Catalent, Inc. (Catalent Pharma Solutions) is a multinational corporation headquartered in Somerset, New Jersey. It is a global provider of delivery technologies, development, drug manufacturing, biologics, gene therapies and consumer health products.",1596783,NYSE,USD,USA,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,"14 SCHOOLHOUSE ROAD, SOMERSET, NJ, US",June,2021-12-31,17538423000,1099000000,30.37,2.219,25.03,0,0,3.224,26.14,0.135,0.172,0.0524,0.146,4483000000,1352000000,3.224,0.156,0.336,146,30.37,26.6,3.912,3.959,4.698,17.52,1.388,142.64,91.17,110.43,118.98,179128000,None,None,136.2900,0.0045699
CBOE,2019-12-31,USD,632800000,188900000,None,-33700000,-46900000,176600000,35100000,-63800000,None,370800000,-15900000,-662900000,None,156900000,156900000,None,150000000,150000000,None,None,None,None,-147600000,None,-46000000,None,6093000000,78453000000,39193000000,8284000000,8284000000,11266000000,7648000000,37849000000,12904000000,16313000000,7761000000,1565000000,6196000000,1481000000,13844000000,None,1739000000,3340000000,63824000000,26621000000,5957000000,1654000000,5166000000,5166000000,38857000000,128000000,27273000000,11376000000,26281000000,32439000000,2155000000,4323000000,14629000000,24217000000,34437000000,5935000000,550100000,14125000000,53800000000,36630000000,37384000000,8290000000,5162000000,1693000000,45510000000,202000000,-421000000,-227000000,421000000,-67000000,-57000000,2253000000,324000000,7839000000,1746000000,None,6094000000,6102000000,8290000000,8614000000,Common Stock,Caterpillar Inc,"Caterpillar Inc. (often shortened to CAT) is an American Fortune 100 corporation that designs, develops, engineers, manufactures, markets, and sells machinery, engines, financial products, and insurance to customers via a worldwide dealer network.",18230,NYSE,USD,USA,TECHNOLOGY,CONSTRUCTION MACHINERY & EQUIP,"510 LAKE COOK ROAD, SUITE 100, DEERFIELD, IL, US",December,2021-12-31,100243210000,10541000000,15.81,1.539,30.76,4.36,0.024,11.83,93.7,0.127,0.162,0.0642,0.407,50971001000,13189000000,11.83,1.764,0.228,233.04,15.81,15.55,1.967,6.24,2.578,11.9,0.898,245.37,179.67,207.45,209.92,535888000,2022-02-18,2022-01-19,120.0000,0.2266176
CBRE,2019-12-31,USD,1131249000,20795556000,20361796000,273782000,402900000,409618000,227803000,47074000,-4586000,1065948000,-560684000,-506600000,0,161034000,0,None,13413000,13413000,None,None,None,None,0,None,63965000,None,374900000,5113900000,607600000,229300000,338600000,None,291500000,4517800000,47000000,118600000,4272000000,1589900000,2682100000,170500000,61200000,109300000,15800000,51600000,1758300000,281600000,21000000,9000000,8700000,None,1476700000,46700000,867600000,8700000,867600000,867600000,256100000,26800000,3355600000,887100000,1512600000,1200000,110656892,1136900000,2496100000,1359200000,1558200000,537200000,147300000,None,599700000,1900000,-37800000,1900000,37800000,2491700000,100000,24500000,138600000,505500000,130600000,37800000,370800000,374900000,537200000,681900000,Common Stock,Cboe Global Markets Inc,Cboe Global Markets is an American company that owns the Chicago Board Options Exchange and the stock exchange operator BATS Global Markets.,1374310,BATS,USD,USA,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","400 SOUTH LASALLE, CHICAGO, IL, US",December,2021-12-31,12501216000,978900000,23.84,1.75,33.8,1.8,0.0168,4.92,32.66,0.151,0.234,0.0768,0.152,3494800000,1476100000,4.92,0.918,0.026,138.5,23.84,19.49,3.577,3.515,3.926,14.13,0.66,137.39,94.55,122.74,122.54,106602000,2022-03-15,2021-11-29,61.2900,0.5307193
CDW,2018-12-31,USD,905900000,148800000,None,388500000,442800000,265600000,86100000,365100000,46800000,643000000,-86100000,-754800000,0,522300000,522300000,None,139400000,139400000,None,None,0,None,-522300000,None,61600000,-3400000,1063219000,13456793000,6754210000,777219000,777219000,None,3740275000,7376639000,721692000,908027000,5093617000,1441308000,3652309000,216174000,216174000,None,245611000,540049000,8446891000,5803380000,None,174727000,1331907000,1300000000,2536086000,None,6907451000,3146000,1767260000,8236212000,90745000,596200000,4938797000,None,4504684000,3369000,336912783,4890876000,21340088000,16449212000,16449212000,1087989000,291299000,None,3365773000,8585000,-98685000,8585000,107270000,20686957000,93020000,None,451988000,1376277000,313058000,135252000,1065948000,897364000,1483547000,1935535000,Common Stock,CBRE Group Inc,"CBRE Group, Inc. is an American commercial real estate services and investment firm. The abbreviation CBRE stands for Coldwell Banker Richard Ellis. It is the largest commercial real estate services company in the world.",1138118,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE,"400 SOUTH HOPE STREET, 25TH FLOOR, LOS ANGELES, CA, US",December,2021-12-31,33008105000,2461770000,22.99,0.898,24.28,0,0,4.29,77.8,0.0559,0.0631,0.0571,0.195,26106321000,4828075000,4.29,1.331,0.204,129.5,22.99,17.42,1.264,3.944,1.194,11.1,1.422,111,72.88,102.69,96.67,334666000,None,None,81.0500,0.1663549
